student_id,ai_usage_frequency,linear_algebra_score,ideology_score,probability_score,calculus_¢ñ_score,calculus_¢ò_score,Microelectronic_devices_score,physics_¢ñ_score,physics_¢ò_score,signal_and_system_score,modern_history_score,overall_gpa
2021340102018,0.59,96,93,93,75,68,86,84,60,90,88,3.43
2021340102019,0.44,66,81,53,79,63,89,69,83,88,80,2.9
2021340102020,0.78,73,82,82,66,50,46,68,100,70,74,2.23
2021340102021,0.46,75,81,70,90,97,95,90,64,95,96,3.57
2021340102022,0.78,72,78,44,79,43,72,84,83,89,90,2.8
2021340102023,0.42,83,81,83,84,84,77,87,78,94,90,3.76
2021340102025,0,90,87,89,75,68,84,72,55,87,86,3.15
2021340102026,0.71,70,77,63,65,50,60,66,79,41,83,1.93
2021340102027,0.91,86,83,83,77,72,94,74,91,88,91,3.59
2021340102028,0.73,89,85,88,91,87,94,92,66,87,94,3.83
2021340102029,0.98,86,87,88,67,63,81,79,76,77,85,3.23
2021340102030,0.89,87,80,75,82,83,87,87,88,89,91,3.82
2021340102031,0.69,54,77,,89,84,93,94,94,91,91,3.57
2021340102032,0.25,78,85,79,84,87,91,88,67,91,90,3.71
2021340102033,0.69,68,83,71,86,65,81,83,80,88,83,3.36
2021340102034,0.11,87,89,94,36,,85,84,79,57,,2.98
2021340102035,0.2,73,79,61,78,80,91,83,81,67,85,3.26
2021340102036,0.33,85,79,87,60,58,94,83,100,93,80,3.1
2021340103001,0.81,87,75,83,90,95,98,96,67,89,96,3.75
2021340103002,0.04,81,72,68,87,71,88,85,81,93,81,3.51
2021340103003,0.44,82,85,83,77,82,81,94,92,79,81,3.67
2021340103004,0.97,91,85,69,87,84,79,95,63,90,89,3.59
2021340103005,0.22,86,82,77,67,72,64,80,69,85,73,2.97
2021340103006,0.43,69,78,63,77,64,84,92,81,95,85,3.24
2021340103007,0.4,84,79,69,86,70,89,78,69,86,76,3.35
2021340103008,0.51,71,77,62,88,81,90,88,60,79,81,3.26
2021340103009,0.06,85,81,74,67,65,84,74,78,83,83,3.17
2021340103010,0.06,89,89,85,89,85,87,83,75,60,85,3.63
2021340103011,0.13,62,81,54,83,78,78,85,91,70,74,3.01
2021340103012,0.97,89,82,89,82,85,91,85,72,96,93,3.82
2021340103013,0.28,95,85,83,84,91,99,90,71,85,88,3.84
2021340103014,0.14,96,94,91,65,50,70,74,97,82,74,2.85
2021340103015,0.48,74,83,64,87,91,96,96,98,87,93,3.72
2021340103016,0.38,80,78,79,92,96,97,94,98,93,88,3.86
2021340103017,0.12,84,85,69,89,96,95,94,76,95,93,3.78
2021340103018,0.48,72,78,60,76,72,86,81,65,89,79,3.08
2021340103019,0.05,73,77,74,76,78,94,81,80,97,88,3.46
2021340103020,0.65,81,82,75,80,68,92,82,66,83,85,3.38
2021340103021,0.32,94,87,84,66,60,72,75,58,77,87,2.74
2021340103022,0.3,64,79,68,78,69,79,77,68,91,86,3.04
2021340103023,0.28,69,83,46,86,80,93,89,82,94,78,3.38
2021340103024,0.51,95,87,94,90,87,91,96,76,89,92,3.92
2021340103025,0,73,78,74,68,58,72,75,62,90,86,2.6
2021340103026,0.91,84,83,85,89,93,92,95,99,92,90,3.98
2021340103027,0.84,81,91,82,95,97,95,97,69,95,97,3.79
2021340103028,0.91,71,82,61,69,66,84,77,77,76,77,2.89
2021340103029,0.23,82,85,91,79,73,87,89,91,91,84,3.75
2021340103030,0.48,78,83,71,82,85,94,94,73,93,95,3.66
2021340103031,0.25,87,83,75,75,74,82,91,77,88,88,3.54
2021340103032,0.91,67,82,85,85,70,98,83,86,94,85,3.62
2021340103033,0.91,76,86,71,81,83,85,79,75,83,86,3.55
2021340103034,0.57,75,82,60,88,83,86,90,89,63,80,3.4
2021340103035,0.08,90,82,65,77,85,88,90,80,95,91,3.67
2021340104001,0.18,84,82,78,82,82,95,70,62,92,91,3.46
2021340104002,0.74,86,83,82,62,61,74,64,60,85,85,2.79
2021340104003,0.63,75,77,63,85,75,85,87,82,71,86,3.4
2021340104004,0.91,60,79,66,91,85,90,80,82,89,83,3.48
2021340104005,0.7,86,86,79,77,87,97,72,66,89,92,3.52
2021340104006,0.43,95,82,82,70,55,49,68,72,78,85,2.46
2021340104007,0.2,90,81,93,79,55,53,71,91,98,88,2.82
2021340104008,0.85,86,78,84,83,94,93,96,90,92,91,3.92
2021340104009,0.89,64,80,50,94,92,96,98,95,67,95,3.27
2021340104010,0.43,95,84,89,91,98,91,88,79,67,92,3.75
2021340104011,0.3,78,81,82,81,68,86,85,65,61,89,3.21
2021340104012,0.69,92,88,80,67,47,67,64,85,84,78,2.74
2021340104013,0.18,91,91,96,86,85,96,90,89,95,93,4
2021340104014,0.08,90,90,73,80,76,87,82,76,79,93,3.56
2021340104015,0.74,92,87,91,90,77,89,90,98,90,90,3.91
2021340104016,0.49,88,89,86,95,97,93,99,70,93,90,3.86
2021340104017,0.3,88,79,87,88,79,87,92,89,90,89,3.89
2021340104018,0.22,88,85,90,89,80,85,86,81,72,85,3.77
2021340104019,0.32,83,82,70,92,89,98,97,87,97,90,3.84
2021340104020,0.23,91,82,91,83,88,92,97,88,91,83,3.93
2021340104021,0.22,87,87,78,89,86,97,97,80,81,86,3.86
2021340104022,0.81,90,85,84,75,70,83,87,84,93,85,3.65
2021340104023,0.58,77,83,77,97,93,98,96,82,95,83,3.8
2021340104024,0.7,81,76,72,85,75,87,91,86,60,71,3.3
2021340104025,0.98,80,87,72,92,87,92,83,86,84,92,3.82
2021340104026,0.94,93,89,92,77,85,95,94,76,90,86,3.81
2021340104027,0.38,88,91,81,78,83,93,71,67,97,86,3.53
2021340104028,0.55,92,83,89,77,76,83,90,99,73,92,3.63
2021340104029,0.37,85,84,91,96,99,96,98,76,92,95,3.91
2021340104030,0.85,60,82,71,76,77,89,77,93,95,90,3.34
2021340104031,0.68,89,80,77,95,97,97,96,88,91,83,3.88
2021340104032,0.24,60,79,67,85,85,96,88,53,87,85,3.23
2021340104033,0.68,81,85,88,62,43,38,62,82,88,77,2.38
2021340104034,0.71,68,86,61,87,90,93,80,82,70,94,3.42
2021340104035,0.18,82,89,84,63,57,85,82,82,90,80,3.1
2021340105001,0.71,79,85,75,85,81,95,81,60,85,89,3.55
2021340105002,0.39,82,87,75,74,52,78,75,82,89,85,3.07
2021340105003,0.92,93,83,93,76,76,81,84,88,73,88,3.58
2021340105004,0.99,87,84,88,81,74,86,85,75,91,78,3.66
2021340105005,0.6,78,83,85,85,79,87,76,97,89,81,3.72
2021340105007,0.44,63,76,60,88,81,93,95,92,94,82,3.47
2021340105008,0.95,91,84,89,88,86,98,89,89,86,78,3.93
2021340105009,0.54,90,79,89,82,94,95,87,13,78,73,3.37
2021340105010,0.48,84,77,84,53,35,40,53,77,56,69,1.39
2021340105011,0.96,78,81,77,95,80,92,91,95,77,75,3.62
2021340105012,0.9,74,86,78,94,88,90,88,86,89,71,3.72
2021340105013,0.56,76,83,65,87,90,94,89,75,85,74,3.55
2021340105014,0.03,93,84,90,70,85,91,87,83,70,85,3.62
2021340105015,0.27,77,77,77,80,71,86,82,80,74,80,3.34
2021340105016,0.21,88,90,93,76,66,65,75,91,85,68,3.17
2021340105017,0.41,85,78,75,93,98,98,98,77,87,85,3.8
2021340105018,0.56,78,78,70,82,69,74,77,95,65,70,2.99
2021340105019,0.91,79,85,67,88,85,95,98,72,92,89,3.68
2021340105020,0.72,89,85,85,91,87,91,80,76,67,80,3.63
2021340105021,0.63,82,80,91,82,73,76,86,76,92,73,3.47
2021340105022,0.23,87,79,96,82,60,73,80,97,83,85,3.42
2021340105023,0.4,74,85,72,81,89,92,90,71,92,85,3.61
2021340105024,0.77,83,85,88,86,82,88,84,88,79,79,3.82
2021340105025,0.22,60,79,39,82,94,91,88,73,95,80,3.22
2021340105026,0.37,93,91,97,70,69,79,77,80,78,75,3.25
2021340105027,0.59,78,82,53,86,90,89,79,55,87,82,3.14
2021340105028,0.68,80,85,72,58,49,33,25,95,34,48,1.17
2021340105029,0.15,81,86,78,91,94,88,98,70,91,90,3.77
2021340105030,0.44,70,89,61,74,65,85,71,72,65,68,2.66
2021340105031,0.73,88,89,89,81,67,81,91,81,89,79,3.6
2021340105032,0.4,83,82,87,84,75,89,95,61,57,83,3.19
2021340105033,0.65,72,78,73,66,71,75,85,90,93,81,3.17
2021340105034,0.93,86,79,86,80,88,93,89,87,91,88,3.89
2021340105035,0.37,82,76,76,83,87,90,93,74,83,73,3.58
2021340106001,0.35,86,81,80,74,80,92,78,79,89,80,3.55
2021340106002,0.92,48,38,75,88,83,93,88,60,87,81,3
2021340106003,0.3,86,77,71,82,71,86,86,83,71,66,3.3
2021340106004,0.32,81,85,75,86,81,90,80,50,93,79,3.36
2021340106005,0.49,87,89,85,45,48,36,70,82,67,79,2.11
2021340106006,0.44,85,84,90,77,75,83,77,71,86,79,3.48
2021340106007,0.33,86,90,90,76,72,77,76,90,95,82,3.51
2021340106008,0.38,87,87,82,94,90,92,93,97,92,78,3.91
2021340106009,0.42,93,90,81,87,79,83,84,94,93,83,3.85
2021340106010,0.84,88,83,87,83,84,89,94,88,95,85,3.95
2021340106011,0.95,84,80,81,88,81,86,85,79,83,80,3.76
2021340106012,0.55,69,79,71,94,96,94,95,94,94,83,3.68
2021340106013,0.98,67,77,55,89,92,89,87,73,91,88,3.35
2021340106014,0.86,93,83,77,82,77,90,77,75,79,80,3.5
2021340106015,1,74,71,75,71,48,86,87,64,71,79,2.69
2021340106016,0.7,90,79,93,64,51,70,70,91,79,75,2.73
2021340106017,0.41,71,68,65,84,93,93,92,76,91,87,3.5
2021340106018,0.61,77,81,68,68,70,67,83,88,88,77,3.06
2021340106019,0.73,90,80,72,89,91,95,98,61,92,85,3.64
2021340106020,0.55,78,84,63,82,60,80,78,55,72,78,2.73
2021340106021,0.27,92,87,86,73,58,75,81,76,92,83,3.12
2021340106022,0.25,93,85,87,89,75,83,86,80,86,82,3.79
2021340106023,0.08,82,82,82,74,65,76,92,87,89,79,3.39
2021340106024,0.54,80,79,75,80,89,89,100,92,93,87,3.77
2021340106025,0.25,75,83,71,88,99,88,89,73,96,88,3.68
2021340106026,0.53,76,75,75,85,76,90,91,66,93,85,3.5
2021340106027,0.11,82,79,74,77,76,77,62,82,64,82,3.01
2021340106028,0,95,87,90,76,70,83,81,70,89,87,3.5
2021340106029,0.48,86,89,65,76,71,78,79,75,96,70,3.18
2021340106030,0.46,85,78,77,81,69,85,81,98,84,83,3.58
2021340106031,0.52,84,81,82,93,98,96,98,74,76,88,3.75
2021340106032,0.81,83,83,85,82,82,84,89,90,77,85,3.8
2021340106033,0.55,86,83,77,79,78,87,94,79,92,70,3.57
2021340106034,0.28,88,81,87,75,80,92,94,91,82,82,3.72
2021340106035,0.36,82,82,83,85,75,91,84,79,67,74,3.47
2021340107001,0.62,84,79,85,79,80,88,96,83,86,83,3.78
2021340107002,0.33,82,83,72,96,77,80,87,82,81,82,3.61
2021340107003,0.09,92,82,89,85,94,92,89,84,83,86,3.95
2021340107004,0.23,94,95,90,87,91,88,95,72,93,87,3.88
2021340107005,0.54,75,81,74,76,57,87,80,98,95,85,3.16
2021340107006,0.51,70,81,70,89,88,91,92,97,92,88,3.72
2021340107007,0.35,76,77,82,93,95,96,97,90,87,93,3.84
2021340107008,0.17,69,86,66,71,74,84,78,65,95,69,2.97
2021340107009,0.96,78,80,67,83,67,79,73,88,89,85,3.32
2021340107010,0.56,90,74,89,76,87,90,83,65,91,75,3.51
2021340107011,0.57,60,66,70,60,75,78,76,77,64,86,2.6
2021340107012,0.69,93,83,95,79,79,81,85,97,90,76,3.71
2021340107013,0.35,91,91,81,93,87,92,87,68,95,82,3.79
2021340107014,0.95,60,79,53,52,47,68,70,95,92,67,1.89
2021340107015,0.24,76,74,60,87,93,97,94,72,94,86,3.53
2021340107016,0.32,88,92,89,80,94,90,81,51,79,78,3.4
2021340107017,0.58,83,79,86,63,55,66,68,63,57,73,2.06
2021340107018,0.23,90,88,84,75,61,72,83,93,73,77,3.22
2021340107019,0.89,65,78,70,87,85,90,90,85,77,88,3.57
2021340107020,0.97,86,81,82,85,71,93,92,89,83,74,3.67
2021340107021,0.46,82,78,86,92,88,82,86,72,79,89,3.71
2021340107022,0.77,84,80,80,65,56,80,74,74,76,77,2.74
2021340107023,0.32,88,85,96,90,73,90,84,75,94,76,3.68
2021340107024,0.12,82,87,81,86,68,95,96,90,45,82,3.31
2021340107025,0.18,74,81,66,84,76,96,92,95,95,86,3.61
2021340107026,0.04,78,82,83,90,91,95,97,86,67,82,3.69
2021340107027,0.26,82,81,86,84,78,86,93,57,73,85,3.37
2021340107028,0.26,91,87,87,67,58,63,68,85,85,72,2.74
2021340107029,0.36,65,76,49,82,83,98,91,84,89,83,3.35
2021340107030,0.15,95,95,86,87,84,92,84,86,82,79,3.89
2021340107031,0.91,87,94,84,85,86,94,91,50,77,85,3.55
2021340107032,0.85,91,82,86,60,46,76,75,92,71,77,2.75
2021340107033,0.68,78,81,76,92,95,97,85,94,92,90,3.84
2021340107034,0.94,88,74,92,90,93,94,95,95,94,94,3.93
2020020901002,0.95,86,85,79,81,94,89,99,83,89,89,3.88
2020020901005,0.94,79,82,84,79,77,85,92,86,90,81,3.71
2020020901006,0.76,77,81,91,93,90,90,94,90,78,67,3.66
2020020901012,0.15,75,84,90,85,73,85,79,85,82,83,3.65
2020020901017,0.62,76,82,93,86,88,85,87,91,85,89,3.9
2020020901022,0.61,85,79,87,94,84,90,63,84,91,85,3.69
2020020901024,0.44,88,87,94,95,91,86,89,95,85,87,4
2020020901025,0.09,82,80,87,85,76,82,82,80,75,93,3.62
2020020901028,0.05,67,88,85,85,68,82,80,78,68,84,3.31
2020020902002,0.1,81,89,83,82,63,76,81,75,74,89,3.31
2020020902003,0.88,85,80,93,81,85,85,90,84,88,82,3.88
2020020902004,0.61,84,93,60,85,76,70,77,27,80,83,3
2020020902014,0.81,85,94,85,91,91,86,89,85,89,89,4
2020020902015,0.51,81,85,63,85,66,75,47,62,76,73,2.59
2020020902017,0.39,88,92,92,93,93,81,90,94,88,88,3.95
2020020902020,0.55,77,87,82,80,73,85,66,64,61,84,3.04
2020020902021,0.74,78,84,95,89,78,88,91,95,95,89,3.85
2020020902028,0.93,79,90,85,85,87,87,87,83,85,90,3.93
2020020902029,0.99,82,76,72,91,50,81,56,67,61,76,2.36
2020020903014,0.78,85,82,90,85,84,85,88,80,88,87,3.92
2020020903017,0.6,80,90,91,85,81,90,77,85,87,93,3.82
2020020903022,0.15,85,79,88,95,85,88,89,88,89,84,3.95
2020020904002,0.05,90,94,94,92,91,90,90,90,91,92,4
2020020904003,0.49,92,88,97,98,97,92,89,95,94,92,4
2020020904010,0.15,87,85,85,81,95,90,86,90,88,90,3.95
2020020904014,0.84,91,81,90,97,95,85,89,83,95,83,3.94
2020020904016,0.64,81,90,85,90,65,84,74,82,61,90,3.33
2020020904019,0.45,85,83,93,90,96,91,89,96,100,94,3.99
2020020904022,0.09,87,82,88,90,77,86,80,82,93,88,3.8
2020020904023,0.65,85,81,81,94,92,77,85,80,86,94,3.8
2020020904024,0.89,85,81,94,85,79,86,79,87,95,79,3.78
2020020904027,0.73,81,86,84,80,81,87,75,80,99,89,3.68
2020020904029,0.47,71,81,73,66,50,77,54,67,66,85,2.13
2020020905002,0.08,75,82,87,93,87,87,88,92,92,87,3.89
2020020905003,0.76,77,94,95,87,83,93,88,97,95,86,3.9
2020020905010,0.25,87,88,91,95,89,91,89,94,95,85,4
2020020905011,0.35,85,83,87,89,75,87,74,80,85,81,3.67
2020020905012,0.98,80,86,79,86,83,77,81,76,89,82,3.64
2020020905013,0.51,87,88,84,95,90,85,88,84,88,78,3.92
2020020905014,0.78,82,91,96,93,84,93,90,91,94,88,3.96
2020020905016,0.65,77,90,83,84,76,90,71,77,81,82,3.5
2020020905020,0.13,82,80,92,91,92,86,84,90,94,85,3.93
2020020905021,0.5,85,86,96,90,88,86,87,86,94,88,4
2020020905022,0.7,94,86,95,98,97,95,93,96,98,85,4
2020020905024,0.73,94,90,86,96,93,86,89,82,97,81,3.94
2020020905026,0.74,62,72,64,70,62,77,65,67,77,71,2.38
2020020905027,0.22,80,89,83,85,81,82,83,79,87,80,3.74
2020020906001,0.76,78,86,93,89,85,89,82,90,96,88,3.9
2020020906003,0.33,92,89,88,95,89,82,92,92,83,87,3.95
2020020906010,0.02,80,80,87,89,81,89,87,87,81,77,3.76
2020020906014,0.82,90,81,89,90,82,89,97,96,84,78,3.86
2020020906024,0.54,74,90,91,87,91,83,87,88,94,79,3.82
2020020906028,0.27,80,87,79,78,79,77,67,82,82,90,3.39
2020020906029,0.83,82,90,92,93,89,90,83,90,88,86,3.95
2020020907003,0.61,95,92,93,85,89,96,92,91,98,88,4
2020020907007,0.17,86,80,89,88,91,91,84,96,87,81,3.92
2020020907008,1,80,88,91,86,85,91,87,89,88,78,3.89
2020020907017,0.39,82,93,98,90,89,93,84,90,98,90,3.96
2020020907027,0.53,81,81,93,90,88,89,88,82,85,85,3.91
2020020907029,0.03,81,84,91,94,86,91,78,93,89,85,3.88
2020020907031,0.15,74,86,90,80,84,81,82,78,83,83,3.64
2020020908001,0.57,81,97,96,93,95,93,94,95,99,90,3.96
2020020908003,0.1,74,84,87,91,88,82,75,83,90,80,3.68
2020020908004,0.21,91,81,80,83,71,68,77,69,71,71,3.05
2020020908005,0.01,82,90,88,91,80,90,91,95,92,86,3.92
2020020908009,0.92,94,93,93,92,93,88,87,91,96,91,4
2020020908013,0.21,95,85,94,94,88,90,92,96,90,86,4
2020020908015,0.8,79,86,89,85,85,91,87,83,92,92,3.93
2020020908016,0.56,92,92,96,92,99,97,96,93,97,89,4
2020020908018,0.3,86,85,87,89,82,85,93,94,94,78,3.9
2020020908025,0.1,77,87,89,93,80,92,88,96,94,81,3.83
2020020908029,0.51,86,88,91,91,95,84,92,92,96,89,3.99
2020020909004,0.17,84,90,82,84,93,91,87,86,89,92,3.95
2020020909005,0.95,80,85,91,87,88,77,88,83,82,78,3.75
2020020909007,0.43,77,84,86,87,79,71,77,89,85,73,3.49
2020020909012,0.5,82,86,80,81,88,85,81,85,90,72,3.71
2020020909017,0.03,80,88,94,88,86,91,70,75,66,81,3.46
2020020909023,0.7,86,86,94,95,88,90,81,88,86,85,3.95
2020020909024,0.16,87,85,88,90,85,85,80,88,83,80,3.88
2020020910005,0.01,82,80,85,82,78,78,66,71,73,78,3.21
2020020910011,0.01,81,84,95,87,81,76,88,89,95,85,3.81
2020020910019,0.23,85,74,89,94,93,92,85,92,91,83,3.91
2020020910024,0.53,79,77,91,88,85,87,88,93,95,85,3.89
2020020911012,0.67,85,83,83,87,86,93,85,92,94,90,3.97
2020020911014,0.13,80,83,87,84,76,76,62,82,78,80,3.32
2020020911021,0.13,87,82,89,87,91,87,88,90,96,82,3.95
2020020911024,0.2,93,79,90,86,85,85,84,82,78,80,3.8
2020020911025,0.08,90,88,95,92,95,90,89,95,95,85,4
2020020912001,0.67,90,79,91,91,96,94,97,94,95,85,3.96
2020020912002,0.61,87,77,85,93,76,85,66,91,83,78,3.54
2020020912003,0.78,76,75,90,87,81,90,84,90,93,80,3.75
2020020912012,0.26,94,81,92,94,94,89,80,89,95,87,3.92
2020020912016,0.65,78,81,88,85,76,90,75,80,79,80,3.54
2020020912022,0.9,92,80,96,91,96,91,94,94,95,83,3.95
2020020912024,0.74,94,85,93,91,96,92,95,87,88,90,4
2020020912025,0.57,60,76,82,69,61,82,73,72,83,73,2.78
2020020912027,0.29,87,84,92,89,86,89,80,87,93,80,3.89
2020020913001,0.71,83,91,84,89,79,85,86,80,72,72,3.61
2020020913012,0.31,76,86,90,87,74,86,80,86,90,73,3.63
2020020913013,0.03,85,94,93,90,96,94,87,91,96,100,4
2020020913016,0.37,85,88,90,88,79,78,94,87,91,85,3.85
2020020913018,0.44,86,85,91,91,85,80,83,88,91,77,3.85
2020020913019,0.13,87,86,95,87,92,82,95,96,93,82,3.94
2020020913024,0.1,80,88,89,91,89,80,79,93,77,67,3.58
2020020914001,0.3,84,94,96,93,85,84,79,97,96,79,3.86
2020020914003,0.66,90,89,80,92,97,86,86,83,96,82,3.91
2020020914004,0.19,86,90,87,91,86,85,88,89,88,76,3.92
2020020914006,0.52,84,84,83,85,76,88,90,77,89,62,3.58
2020020914008,0.6,77,92,84,83,82,80,82,84,93,69,3.61
2020020914009,0.72,80,84,78,91,66,78,75,66,70,67,2.99
2020020914011,0.88,81,86,86,81,91,85,91,85,88,76,3.83
2020020914012,0.4,85,91,88,89,85,89,87,85,95,80,3.95
2020020914013,0.49,78,95,86,80,68,87,66,68,73,81,3.15
2020020914017,0.73,79,89,89,92,94,83,84,90,95,85,3.91
2020020914018,0.31,90,88,91,89,88,90,94,90,95,76,3.92
2020020914019,0.67,84,91,92,89,82,90,81,86,82,80,3.84
2020020914021,0.93,70,91,80,81,71,79,76,74,90,70,3.2
2020020914022,0.44,92,88,89,91,93,87,79,89,88,78,3.87
2020020914023,0.46,90,88,95,91,87,74,85,85,90,76,3.79
2020020914024,0.98,83,97,86,89,78,83,79,88,95,83,3.79
2020020914025,0.38,85,86,84,90,78,83,76,75,76,78,3.54
2020020914026,0.89,79,86,88,83,74,77,77,79,82,77,3.45
2020020914028,0.66,77,92,88,85,64,87,74,79,93,83,3.49
2020020914030,0.32,95,86,86,94,86,87,75,84,78,82,3.78
2020020915001,0.62,86,95,92,93,93,82,83,89,94,85,3.94
2020020915005,0.55,79,87,86,91,81,79,77,92,90,76,3.66
2020020915006,0.5,84,92,92,92,84,90,80,91,93,87,3.92
2020020915008,0.51,96,92,95,93,93,90,94,79,89,86,3.95
2020020915011,0.97,81,88,80,84,41,83,50,84,90,27,2.61
2020020915018,0.71,75,97,91,81,83,92,65,91,91,88,3.6
2020020915019,0.13,78,88,61,95,66,85,63,41,65,78,2.65
2020020915024,0.13,84,88,93,91,92,87,91,93,89,75,3.9
2020020915030,0.28,84,94,87,89,86,95,88,92,96,86,3.99
2020020916004,0.87,94,95,92,94,94,95,93,88,97,95,4
2020020916009,0.47,83,89,96,88,89,94,86,92,97,87,3.98
2020020916011,0.15,91,90,95,94,86,97,91,92,96,89,4
2020020916012,0.28,87,86,85,85,90,73,82,82,74,76,3.61
2020020916017,0.62,89,93,89,90,97,90,88,89,95,92,4
2020020916018,0.83,91,85,96,89,97,91,91,93,96,89,4
2020020916022,0.45,75,88,84,93,81,86,79,81,82,78,3.66
2020020916024,0.33,91,89,93,97,97,92,93,90,97,87,4
2020020916029,0.39,64,78,60,67,66,77,61,60,68,60,2.11
2020030701015,0.14,92,89,91,89,95,91,96,92,93,87,4
2020030903004,0.77,85,90,99,95,97,94,98,96,98,82,3.97
2020040401002,0.31,92,93,83,92,93,92,85,86,85,92,3.98
2020040401006,0.1,88,67,90,88,86,74,95,88,86,78,3.69
2020040901015,0.96,73,90,84,85,83,79,73,85,83,84,3.63
2020040901029,0.51,88,81,86,97,88,83,86,92,95,83,3.93
2020040903012,0.12,86,83,87,88,92,91,91,92,93,84,3.98
2020040903027,0.75,88,87,93,92,93,94,94,90,97,92,4
2020040903028,0.93,85,82,76,84,72,82,84,78,83,85,3.62
2020040906017,0.73,84,84,82,88,88,80,80,87,92,84,3.84
2020040906025,0.93,84,84,75,90,79,80,88,62,77,63,3.29
2020040909014,0.84,91,81,91,94,84,82,92,90,93,70,3.79
2020050906028,0.57,94,92,94,96,89,78,94,79,94,87,3.87
2020050909009,0.96,85,85,94,84,91,85,82,92,97,60,3.73
2020060401015,0.48,87,81,79,90,72,85,74,74,81,78,3.45
2020060901026,0.63,78,90,90,80,68,91,72,76,85,81,3.41
2020060907001,0.19,92,83,92,93,94,86,94,94,91,81,3.95
2020070902016,0.87,78,86,90,89,80,84,86,78,93,90,3.8
2020090904001,0.7,79,78,73,83,71,75,84,76,73,75,3.2
2020090907022,0.76,80,86,84,88,67,78,76,86,81,80,3.47
2020090909005,0.24,81,90,96,78,84,89,93,92,91,85,3.86
2020090915027,0.55,71,83,76,63,58,94,64,81,72,75,2.53
2020090916001,0.03,86,92,91,82,92,96,92,94,96,86,3.96
2020090916023,0.07,72,88,79,64,60,86,62,75,68,74,2.64
2020090918023,0.17,78,82,83,79,80,97,84,75,85,86,3.66
2020090919030,0.43,91,94,93,88,94,89,97,96,97,91,4
2020091202005,0.67,89,90,90,93,87,93,90,88,97,88,4
2020100402003,0.69,82,91,86,84,77,82,77,82,89,80,3.67
2020100403006,0.75,91,84,88,77,82,85,81,85,74,82,3.66
2020110903008,0.51,60,77,77,,88,81,71,69,62,77,3
2020120901023,0.76,89,93,90,90,92,92,82,91,86,85,3.97
2020120903002,0.64,81,98,90,89,89,88,84,86,87,85,3.95
2020120905006,0.45,82,76,85,86,84,80,84,92,88,85,3.83
2020120906026,0.76,87,87,88,87,85,81,83,90,72,82,3.77
2020140901004,0.9,91,85,96,96,98,87,92,97,99,81,3.96
2020340101001,0.06,71,85,90,81,81,75,73,75,80,78,3.32
2020340101002,0.36,82,88,96,95,96,86,82,93,96,89,3.94
2020340101003,0.58,83,85,89,84,84,95,88,81,84,82,3.88
2020340101004,0.96,51,80,84,49,63,94,57,69,73,81,2.04
2020340101005,0.71,85,87,92,88,90,74,89,83,97,86,3.86
2020340101006,0.97,79,89,90,93,93,90,89,93,87,87,3.95
2020340101007,0.06,86,85,84,86,79,78,84,83,77,85,3.73
2020340101008,0.45,91,87,94,92,94,91,91,96,97,87,4
2020340101009,0.79,82,81,92,82,88,90,87,85,86,80,3.86
2020340101010,0.23,85,82,93,90,92,92,92,93,96,83,3.96
2020340101011,0.73,77,81,89,89,83,67,76,89,84,87,3.56
2020340101012,0.19,85,88,86,83,79,96,74,79,81,80,3.64
2020340101013,0.62,82,82,87,79,82,93,84,80,86,79,3.73
2020340101014,0.64,92,88,79,91,95,89,81,86,87,93,3.91
2020340101015,0.7,70,85,87,73,77,92,84,88,90,83,3.58
2020340101016,0.76,92,90,98,94,96,92,91,97,96,87,4
2020340101017,0.43,78,85,80,81,82,89,85,72,78,81,3.58
2020340101018,0.4,78,90,79,79,53,85,51,77,71,82,2.65
2020340101019,0.77,77,82,82,76,73,89,83,77,82,83,3.48
2020340101020,0.88,70,89,87,74,65,94,80,81,71,87,3.25
2020340101021,0.9,68,85,89,70,75,52,83,76,58,80,2.51
2020340101022,0.66,73,83,81,81,70,84,61,76,82,82,3.2
2020340101023,0.36,80,87,79,66,68,79,75,77,70,83,3.03
2020340101024,0.2,83,88,95,85,89,95,89,94,89,90,3.98
2020340101025,0.06,86,85,87,87,83,79,80,88,96,86,3.85
2020340101026,0.05,74,83,84,83,78,91,78,76,72,83,3.46
2020340101027,0.33,76,79,90,83,77,95,90,85,86,78,3.7
2020340101028,0.6,82,86,92,90,80,91,72,76,79,85,3.63
2020340101029,0.66,71,80,83,75,75,60,75,79,71,81,2.94
2020340101030,0.74,75,85,92,88,85,89,84,92,96,83,3.88
2020340102001,0.32,72,82,91,80,65,89,81,94,91,89,3.52
2020340102002,0.19,80,81,90,86,82,92,85,95,92,85,3.89
2020340102003,0.85,77,79,84,76,75,86,84,70,83,81,3.44
2020340102004,0.95,78,92,94,88,85,85,84,92,93,92,3.93
2020340102005,0.23,88,87,95,90,91,90,89,94,90,87,4
2020340102006,0.58,80,86,77,76,73,92,80,83,82,83,3.51
2020340102007,0.32,80,77,87,85,79,93,80,86,100,79,3.72
2020340102008,0.23,79,82,88,84,70,90,80,84,86,83,3.66
2020340102009,0.77,89,85,94,96,98,94,90,93,100,85,4
2020340102010,0.13,76,78,85,76,69,74,70,83,72,77,3.05
2020340102011,0.9,76,85,88,81,86,92,74,74,90,87,3.64
2020340102012,0.57,80,88,90,79,78,93,72,86,94,85,3.65
